      0.01,      3.00,      0.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      3.00,      0.60,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      3.00,      0.70,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      3.00,      0.80,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      3.00,      0.90,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      3.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      3.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      3.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      3.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      3.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      3.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      4.00,      0.60,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      4.00,      0.70,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      4.00,      0.80,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      4.00,      0.90,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      4.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      4.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      4.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      4.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      4.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      4.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      5.00,      0.60,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      5.00,      0.70,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      5.00,      0.80,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      5.00,      0.90,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      5.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      5.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      5.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      5.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      5.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      5.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      6.00,      0.70,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      6.00,      0.80,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      6.00,      0.90,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      6.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      6.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      6.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      6.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      6.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      6.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      7.00,      0.70,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      7.00,      0.80,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      7.00,      0.90,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      7.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      7.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      7.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      7.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      7.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      7.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      8.00,      0.80,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      8.00,      0.90,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      8.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      8.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      8.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      8.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      8.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      8.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      9.00,      0.80,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      9.00,      0.90,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      9.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      9.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      9.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      9.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      9.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,      9.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,     10.00,      0.80,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,     10.00,      0.90,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,     10.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,     10.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,     10.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,     10.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,     10.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.01,     10.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      1.00,      0.90,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      1.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      1.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      1.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      1.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      1.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      1.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      2.00,      0.90,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      2.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      2.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      2.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      2.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      2.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      2.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      3.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      3.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      3.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      3.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      3.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      3.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      4.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      4.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      4.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      4.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      4.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      4.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      5.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      5.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      5.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      5.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      5.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      6.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      6.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      6.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      6.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      6.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      7.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      7.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      7.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      7.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      7.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      8.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      8.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      8.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      8.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      8.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      9.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      9.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      9.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      9.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,      9.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,     10.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,     10.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,     10.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.02,     10.00,      1.50,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      1.00,      1.00,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      1.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      1.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      1.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      1.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      2.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      2.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      2.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      2.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      3.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      3.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      3.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      3.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      4.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      4.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      4.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      5.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      5.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      5.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      6.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      6.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      6.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      7.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      7.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      7.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      8.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      8.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      8.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      9.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,      9.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,     10.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.03,     10.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      1.00,      1.10,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      1.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      1.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      1.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      2.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      2.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      2.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      3.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      3.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      3.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      4.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      4.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      5.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      5.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      6.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      6.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      7.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      7.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      8.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      8.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      9.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,      9.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,     10.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.04,     10.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      1.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      1.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      1.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      2.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      2.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      2.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      3.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      3.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      4.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      4.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      5.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      5.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      6.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      6.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      7.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      7.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      8.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      8.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      9.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,      9.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,     10.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.05,     10.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      1.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      1.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      1.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      2.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      2.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      3.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      3.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      4.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      4.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      5.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      5.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      6.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      7.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      8.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,      9.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.06,     10.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      1.00,      1.20,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      1.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      1.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      2.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      2.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      3.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      3.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      4.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      5.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      6.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      7.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      8.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,      9.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.07,     10.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      1.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      1.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      2.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      2.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      3.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      4.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      5.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      6.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      7.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      8.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,      9.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.08,     10.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.09,      1.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.09,      1.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.09,      2.00,      1.30,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.09,      2.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.09,      3.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
      0.09,      4.00,      1.40,      1.50,      0.10,     14.00,     14.00,     20.00,     15.00,     20.00
